SampleID,Tissues,Description,EXTEND Scores
GTEX-14JG1-0426-SM-6ETZZ,Skin_SunExposed,Skin_SunExposed,0.66456383
GTEX-13OW6-0426-SM-5L3HM,Skin_SunExposed,Skin_SunExposed,0.665690693
GTEX-14BIM-0226-SM-7IGLD,Skin_SunExposed,Skin_SunExposed,0.666894323
GTEX-14BIN-0626-SM-793DP,Skin_SunExposed,Skin_SunExposed,0.667505195
GTEX-Z93S-0126-SM-5HL7M,Skin_SunExposed,Skin_SunExposed,0.669540982
GTEX-1192W-2626-SM-5Q5AF,Skin_SunExposed,Skin_SunExposed,0.670237479
GTEX-POMQ-2226-SM-2I5FK,Skin_SunExposed,Skin_SunExposed,0.67397528
GTEX-13SLX-0526-SM-5S2ON,Skin_SunExposed,Skin_SunExposed,0.674477857
GTEX-1CB4J-0626-SM-7DHMP,Skin_SunExposed,Skin_SunExposed,0.68638477
GTEX-XMD2-0126-SM-4YCDU,Skin_SunExposed,Skin_SunExposed,0.687444222
GTEX-ZVTK-0426-SM-51MRS,Skin_SunExposed,Skin_SunExposed,0.705953154
GTEX-O5YT-0126-SM-48TBW,Skin_SunExposed,Skin_SunExposed,0.708746787
GTEX-XMD3-0008-SM-4AT4V,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.294241721
GTEX-11ONC-0008-SM-5S2MG,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.304444859
GTEX-11EQ8-0008-SM-5Q5DJ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.328327427
GTEX-11O72-0008-SM-5Q5DN,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.333167376
GTEX-139YR-0008-SM-5ZZUM,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.345732775
GTEX-13112-0008-SM-5YY9M,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.354093296
GTEX-11H98-0008-SM-5QGR8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.354357429
GTEX-XUYS-0008-SM-47JYZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.366444759
GTEX-11XUK-0008-SM-5S2WD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.379979421
GTEX-XPVG-0008-SM-4GICH,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.381770257
GTEX-113JC-0008-SM-5QGR6,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.416089385
GTEX-11UD2-0008-SM-5S2P7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.416725628
GTEX-11ZU8-0008-SM-5S2VO,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.433444513
GTEX-11GS4-0008-SM-5QGRA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.44276962
GTEX-X4XY-0008-SM-46MVL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.443875889
GTEX-QDT8-0008-SM-48U2F,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.486442296
GTEX-ZLWG-0008-SM-4E3J4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.487356285
GTEX-11WQC-0008-SM-5SI6R,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.492081416
GTEX-1122O-0008-SM-5QGR2,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.492093812
GTEX-12ZZX-0008-SM-5YY9N,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.492986258
GTEX-11DZ1-0008-SM-5QGR3,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.493180568
GTEX-12WSM-0008-SM-5S2VD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.505923741
GTEX-RU72-0008-SM-46MV8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.509306083
GTEX-11ZTT-0008-SM-5S2TZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.510457761
GTEX-12584-0008-SM-664MB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.511378259
GTEX-W5X1-0008-SM-4LMKA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.516632953
GTEX-WOFL-0008-SM-4OOSZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.518498139
GTEX-XBEC-0008-SM-4AT3X,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.531924604
GTEX-WYJK-0008-SM-4ONDV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.532278704
GTEX-1211K-0008-SM-5S2W1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.53398176
GTEX-132Q8-0008-SM-5ZZUC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.534130821
GTEX-OHPL-0008-SM-4E3I9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.535527465
GTEX-Y8E4-0008-SM-4V6FW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.541270721
GTEX-ZE7O-0008-SM-4E3JQ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.543109874
GTEX-UJHI-0008-SM-4IHL1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.543249262
GTEX-139T8-0008-SM-5ZZUD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.545831104
GTEX-ZT9X-0008-SM-4YCD7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.545916156
GTEX-1212Z-0008-SM-5TDBW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.546284911
GTEX-13113-0008-SM-5YY9T,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.546428881
GTEX-S33H-0008-SM-4AD6C,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.551275862
GTEX-WY7C-0008-SM-4ONDW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.55483479
GTEX-ZPIC-0008-SM-4E3JF,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.555729799
GTEX-WL46-0008-SM-4OOSW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.555858526
GTEX-OHPN-0008-SM-4E3HW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.556842063
GTEX-XPT6-0008-SM-4B64Q,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.560908119
GTEX-T5JC-0008-SM-4DM6A,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.56658396
GTEX-131XF-0008-SM-664MH,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.567517948
GTEX-WHPG-0008-SM-4M1ZQ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.567699061
GTEX-12WSK-0008-SM-5YY9R,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.567811746
GTEX-117YW-0008-SM-5QGRD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.568037562
GTEX-Q734-0008-SM-48U2I,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.569409738
GTEX-12WSF-0008-SM-5YY8S,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.569612041
GTEX-XUZC-0008-SM-4BOQG,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.570860153
GTEX-ZF3C-0008-SM-4E3IL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.57182668
GTEX-U412-0008-SM-4DXTE,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.572308607
GTEX-XUW1-0008-SM-4BOQH,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.572709083
GTEX-11OC5-0008-SM-5S2OH,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.574491932
GTEX-YJ89-0008-SM-4RGM4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.575550519
GTEX-QVJO-0008-SM-447AU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.575838109
GTEX-11TUW-0008-SM-5SI6S,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.578404461
GTEX-XXEK-0008-SM-4BRW7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.578701167
GTEX-R55E-0008-SM-48FCG,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.581112874
GTEX-ZE9C-0008-SM-4E3K6,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.58231028
GTEX-P4QS-0008-SM-48TDY,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.582454691
GTEX-ZUA1-0008-SM-4YCEW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.582483345
GTEX-ZXES-0008-SM-57WCX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.583126001
GTEX-RN64-0008-SM-48FEZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.583919586
GTEX-QMR6-0008-SM-447AV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.585251997
GTEX-U3ZG-0008-SM-47JWL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.586097772
GTEX-TMZS-0008-SM-47JWM,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.586416776
GTEX-SE5C-0008-SM-4B64J,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.587772219
GTEX-Y8DK-0008-SM-4RGM2,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.58911301
GTEX-ZVE1-0008-SM-51MS9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.589735615
GTEX-1192X-0008-SM-5Q5B7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.590809592
GTEX-11DXY-0008-SM-5QGR4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.590992892
GTEX-1128S-0008-SM-5Q5DP,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.591756248
GTEX-ZV68-0008-SM-4YCCV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.592668333
GTEX-U3ZM-0008-SM-4DXTQ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.593186368
GTEX-S7SF-0008-SM-3NM8T,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.593345317
GTEX-PW2O-0008-SM-48TEB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.593396568
GTEX-SJXC-0008-SM-4DM7G,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.593665405
GTEX-XLM4-0008-SM-4AT4W,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.595577693
GTEX-X5EB-0008-SM-46MU3,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.59625242
GTEX-ZXG5-0008-SM-57WDB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.59650058
GTEX-R55G-0008-SM-48FEX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.596850945
GTEX-ZT9W-0008-SM-4YCDJ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.597205633
GTEX-S4Z8-0008-SM-33HAZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.597666415
GTEX-SIU8-0008-SM-4BRUC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.598153923
GTEX-PWN1-0008-SM-48TEA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.598476845
GTEX-WFJO-0008-SM-4LVN7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.600656924
GTEX-ZVE2-0008-SM-51MRU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.600959856
GTEX-11DXW-0008-SM-5Q59V,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.601270618
GTEX-WH7G-0008-SM-4LVNM,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.60306053
GTEX-ZDYS-0008-SM-4E3IX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.605633322
GTEX-R55D-0008-SM-48FEV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.60711837
GTEX-PLZ6-0008-SM-48TD5,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.607776042
GTEX-11EI6-0008-SM-5QGR7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.608360595
GTEX-Z93S-0008-SM-4RGM5,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.608941572
GTEX-ZTTD-0008-SM-51MQV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.60912926
GTEX-ZVT4-0008-SM-57WCA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.60978693
GTEX-13CZV-0008-SM-5ZZUE,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.610634339
GTEX-11LCK-0008-SM-5Q5BB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.610832413
GTEX-11PRG-0008-SM-5S2N5,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.612839639
GTEX-X638-0008-SM-47JZ7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.613435586
GTEX-VUSG-0008-SM-4KL24,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.613496143
GTEX-SNOS-0008-SM-4DM6I,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.614962781
GTEX-X88G-0008-SM-47JWN,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.616008065
GTEX-11TTK-0008-SM-5S2RU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.616399635
GTEX-12126-0008-SM-5S2UC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.617486925
GTEX-ZV6S-0008-SM-4YCF9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.617766058
GTEX-12WSH-0008-SM-5S2V1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.618318819
GTEX-ZP4G-0008-SM-4E3I4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.620265966
GTEX-139TS-0008-SM-62LDG,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.620494387
GTEX-ZVTK-0008-SM-57WDA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.620998372
GTEX-QCQG-0008-SM-48U2G,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.622531865
GTEX-WHSE-0008-SM-4M1ZO,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.623302529
GTEX-RWS6-0008-SM-47JYV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.623843796
GTEX-11UD1-0008-SM-5S2P6,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.624296186
GTEX-T6MN-0008-SM-4DM7H,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.625169651
GTEX-12KS4-0008-SM-664MC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.62862755
GTEX-1339X-0008-SM-5ZZUL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.629239275
GTEX-XQ8I-0008-SM-4WAWM,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.630067795
GTEX-ZTPG-0008-SM-4YCEK,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.630918907
GTEX-11WQK-0008-SM-5SI6T,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.631273508
GTEX-NPJ7-0008-SM-4E3JS,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.632521151
GTEX-XOT4-0008-SM-4B664,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.633100535
GTEX-ZAB4-0008-SM-4RGM6,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.635413924
GTEX-R53T-0008-SM-48FEW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.63646307
GTEX-ZC5H-0008-SM-4WAX8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.636850362
GTEX-T2IS-0008-SM-4DM75,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.637589326
GTEX-P44H-0008-SM-48TDW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.638608409
GTEX-11P82-0008-SM-5S2MS,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.639577998
GTEX-133LE-0008-SM-62LDD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.640224177
GTEX-O5YW-0008-SM-4E3IE,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.640464574
GTEX-ZDTS-0008-SM-4E3I8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.64137167
GTEX-139TU-0008-SM-5ZZUK,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.642488125
GTEX-PVOW-0008-SM-48TE8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.643381777
GTEX-O5YV-0008-SM-4E3HP,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.643892715
GTEX-RNOR-0008-SM-48FEY,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.644506794
GTEX-ZTX8-0008-SM-4YCDV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.64705431
GTEX-XV7Q-0008-SM-4BRWL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.64758232
GTEX-NL3H-0008-SM-4E3HU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.648226074
GTEX-111VG-0008-SM-5Q5BG,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.650121009
GTEX-WWYW-0008-SM-4MVPF,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.65017033
GTEX-11GSP-0008-SM-5Q5DM,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.650366657
GTEX-P78B-0008-SM-48TE1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.651231716
GTEX-X4EO-0008-SM-4QASS,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.651403651
GTEX-X4XX-0008-SM-46MVK,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.65170248
GTEX-X4LF-0008-SM-4QAST,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.652701194
GTEX-12WSJ-0008-SM-664ML,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.654096056
GTEX-UTHO-0008-SM-4JBID,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.654561896
GTEX-11DXX-0008-SM-5Q5B8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.655257277
GTEX-Y5V6-0008-SM-4V6FV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.657300016
GTEX-ZEX8-0008-SM-4E3JU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.657455722
GTEX-12WSG-0008-SM-5TDC4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.657850122
GTEX-QEG4-0008-SM-48TYZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.658529653
GTEX-S95S-0008-SM-4AT5M,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.658568898
GTEX-WFG7-0008-SM-4LMKB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.659917058
GTEX-YB5E-0008-SM-4VDT7,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.661184601
GTEX-U3ZN-0008-SM-4DXTL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.662132587
GTEX-WOFM-0008-SM-4OOSY,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.66224226
GTEX-OIZI-0008-SM-2XCFD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.662295023
GTEX-WRHU-0008-SM-4MVPB,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.66254031
GTEX-11NUK-0008-SM-5Q5B9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.662665214
GTEX-WQUQ-0008-SM-4OOT1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.663273541
GTEX-ZDXO-0008-SM-4E3HR,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.663553071
GTEX-131XH-0008-SM-5YYAC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.664014966
GTEX-S341-0008-SM-4AD6D,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.664394406
GTEX-Y3IK-0008-SM-4WWDZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.66552059
GTEX-132NY-0008-SM-62LFX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.665540847
GTEX-Y114-0008-SM-4TT8X,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.665571562
GTEX-Y9LG-0008-SM-4VBRJ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.66615889
GTEX-YFC4-0008-SM-4RGM3,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.666237375
GTEX-WI4N-0008-SM-4OOSV,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.666903786
GTEX-TSE9-0008-SM-4DXT8,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.667007643
GTEX-QV31-0008-SM-447AT,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.667359015
GTEX-U4B1-0008-SM-4DXUW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.668047187
GTEX-WK11-0008-SM-4OOSX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.668853853
GTEX-WHWD-0008-SM-4OOSU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.669344998
GTEX-VUSH-0008-SM-47JWK,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.669414388
GTEX-QEL4-0008-SM-447AZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.669676389
GTEX-OOBK-0008-SM-3NB27,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.669903468
GTEX-Y8E5-0008-SM-57WBA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.670066827
GTEX-WXYG-0008-SM-4ONDU,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.670410944
GTEX-QMRM-0008-SM-447B1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.67055616
GTEX-11NV4-0008-SM-5Q5BA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.671178045
GTEX-131XW-0008-SM-664MJ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.671623606
GTEX-XQ3S-0008-SM-4GIDZ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.672800146
GTEX-11DYG-0008-SM-5QGR5,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.673267891
GTEX-Y111-0008-SM-4SOJ3,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.673926883
GTEX-12WSC-0008-SM-664MK,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.674711267
GTEX-RTLS-0008-SM-48FET,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.67580431
GTEX-U8XE-0008-SM-4E3K4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.676092738
GTEX-RU1J-0008-SM-46MV9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.676362123
GTEX-QVUS-0008-SM-447AY,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.676560267
GTEX-S7PM-0008-SM-3NM9Q,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.677509514
GTEX-ZDTT-0008-SM-4E3K5,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.679479366
GTEX-X3Y1-0008-SM-4PR12,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.679934033
GTEX-X4EP-0008-SM-4PQYO,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.68001827
GTEX-X15G-0008-SM-4PR2D,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.682937108
GTEX-11NSD-0008-SM-5Q5BC,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.684853878
GTEX-WFG8-0008-SM-4LVN6,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.685031904
GTEX-U3ZH-0008-SM-4DXT2,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.685051291
GTEX-PWCY-0008-SM-48TE9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.685208985
GTEX-QV44-0008-SM-447AX,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.686420029
GTEX-S4UY-0008-SM-3NM8H,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.686662116
GTEX-U8T8-0008-SM-4DXSP,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.687175439
GTEX-SSA3-0008-SM-47JWJ,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.688086418
GTEX-XMK1-0008-SM-4GICF,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.688483088
GTEX-11EMC-0008-SM-5Q5DR,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.688817154
GTEX-X261-0008-SM-4PR11,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.690384825
GTEX-1313W-0008-SM-5YYAP,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.690552731
GTEX-X585-0008-SM-46MU4,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.691223139
GTEX-11ZUS-0008-SM-5S2UO,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.692223112
GTEX-S7SE-0008-SM-33HB1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.692360654
GTEX-QEG5-0008-SM-4R1KL,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.692647396
GTEX-113IC-0008-SM-5QGRF,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.693204279
GTEX-QLQ7-0008-SM-447AW,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.694025186
GTEX-R3RS-0008-SM-48FF1,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.694111634
GTEX-WRHK-0008-SM-4MVPA,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.694518878
GTEX-XBEW-0008-SM-4AT3Y,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.695712699
GTEX-ZVT3-0008-SM-51MRI,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.696060913
GTEX-ZPU1-0008-SM-4E3IR,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.697120502
GTEX-11I78-0008-SM-5Q5DI,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.697491302
GTEX-ZQG8-0008-SM-4E3J9,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.697844708
GTEX-UPK5-0008-SM-4IHJD,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.699661054
GTEX-QDVN-0008-SM-48U2D,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.700411534
GTEX-12ZZZ-0008-SM-5YY9S,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.700749632
GTEX-YEC4-0008-SM-4W1YR,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.700822022
GTEX-XGQ4-0008-SM-4AT3Z,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.701199859
GTEX-S3XE-0008-SM-3NM8O,Skin_Trans_Fibroblast,Skin_Trans_Fibroblast,0.701962971
