SampleID,Cancer,Sample Code,Sample Type,EXTEND Scores
TCGA.G2.AA3D.01A.11R.A39I.07,BLCA,01,tumor,0.35830051
TCGA.G2.AA3F.01A.12R.A42T.07,BLCA,01,tumor,0.578726977
TCGA.GC.A3BM.01A.11R.A22U.07,BLCA,01,tumor,0.593350263
TCGA.GC.A3I6.01A.11R.A20F.07,BLCA,01,tumor,0.609987213
TCGA.GC.A3OO.01A.11R.A22U.07,BLCA,01,tumor,0.540140402
TCGA.GC.A3RB.01A.12R.A220.07,BLCA,01,tumor,0.63834506
TCGA.GC.A3RC.01A.11R.A22U.07,BLCA,01,tumor,0.513715272
TCGA.GC.A3RD.01A.12R.A22U.07,BLCA,01,tumor,0.322315611
TCGA.GC.A3WC.01A.31R.A22U.07,BLCA,01,tumor,0.536094049
TCGA.GC.A3YS.01A.11R.A23N.07,BLCA,01,tumor,0.578708966
TCGA.GC.A4ZW.01A.11R.A26T.07,BLCA,01,tumor,0.619912449
TCGA.GC.A6I1.01A.12R.A31N.07,BLCA,01,tumor,0.548365292
TCGA.GC.A6I3.01A.11R.A31N.07,BLCA,01,tumor,0.508315902
TCGA.GD.A2C5.01A.12R.A180.07,BLCA,01,tumor,0.506379869
TCGA.GD.A3OP.01A.21R.A220.07,BLCA,01,tumor,0.327484615
TCGA.GD.A3OQ.01A.32R.A220.07,BLCA,01,tumor,0.554091864
TCGA.GD.A3OS.01A.12R.A220.07,BLCA,01,tumor,0.447582693
TCGA.GD.A6C6.01A.21R.A31N.07,BLCA,01,tumor,0.593738652
TCGA.GD.A76B.01A.11R.A32O.07,BLCA,01,tumor,0.406172771
TCGA.GU.A42P.01A.11R.A23W.07,BLCA,01,tumor,0.644452172
TCGA.GU.A42Q.01A.11R.A23W.07,BLCA,01,tumor,0.655732359
TCGA.GU.A42R.01A.11R.A23N.07,BLCA,01,tumor,0.513676573
TCGA.GU.A762.01A.11R.A33J.07,BLCA,01,tumor,0.416568214
TCGA.GU.A763.01A.11R.A32O.07,BLCA,01,tumor,0.610443913
TCGA.GU.A764.01A.11R.A352.07,BLCA,01,tumor,0.460792968
TCGA.GU.A766.01A.11R.A32O.07,BLCA,01,tumor,0.516372099
TCGA.GU.A767.01A.11R.A32O.07,BLCA,01,tumor,0.42556913
TCGA.GU.AATO.01A.11R.A39I.07,BLCA,01,tumor,0.666660232
TCGA.GU.AATP.01A.11R.A39I.07,BLCA,01,tumor,0.432587777
TCGA.GU.AATQ.01A.11R.A39I.07,BLCA,01,tumor,0.55687918
TCGA.GV.A3JV.01A.11R.A220.07,BLCA,01,tumor,0.498959019
TCGA.GV.A3JW.01A.11R.A20F.07,BLCA,01,tumor,0.453427473
TCGA.GV.A3JX.01A.11R.A20F.07,BLCA,01,tumor,0.4727202
TCGA.GV.A3JZ.01A.11R.A21D.07,BLCA,01,tumor,0.763877021
TCGA.GV.A3QF.01A.31R.A22U.07,BLCA,01,tumor,0.604097111
TCGA.GV.A3QG.01A.11R.A220.07,BLCA,01,tumor,0.478638424
TCGA.GV.A3QH.01A.11R.A220.07,BLCA,01,tumor,0.515540519
TCGA.GV.A3QI.01A.11R.A220.07,BLCA,01,tumor,0.669088236
TCGA.GV.A3QK.01B.11R.A23N.07,BLCA,01,tumor,0.520546461
TCGA.GV.A40E.01A.12R.A23N.07,BLCA,01,tumor,0.634152103
TCGA.GV.A40G.01A.11R.A23N.07,BLCA,01,tumor,0.560472463
TCGA.GV.A6ZA.01A.12R.A33J.07,BLCA,01,tumor,0.699032269
TCGA.H4.A2HO.01A.11R.A180.07,BLCA,01,tumor,0.388711502
TCGA.H4.A2HQ.01A.11R.A180.07,BLCA,01,tumor,0.609454715
TCGA.HQ.A2OE.01A.11R.A206.07,BLCA,01,tumor,0.614890769
TCGA.HQ.A5ND.01A.11R.A26T.07,BLCA,01,tumor,0.7351466
TCGA.HQ.A5NE.01A.12R.A28M.07,BLCA,01,tumor,0.497925428
TCGA.K4.A3WS.01A.11R.A22U.07,BLCA,01,tumor,0.453885205
TCGA.K4.A3WU.01B.11R.A23N.07,BLCA,01,tumor,0.279675892
TCGA.K4.A3WV.01A.11R.A22U.07,BLCA,01,tumor,0.527125378
TCGA.K4.A4AB.01B.12R.A28M.07,BLCA,01,tumor,0.322267524
TCGA.K4.A4AC.01A.21R.A26T.07,BLCA,01,tumor,0.623271803
TCGA.K4.A54R.01A.11R.A26T.07,BLCA,01,tumor,0.578101132
TCGA.K4.A5RH.01A.11R.A30C.07,BLCA,01,tumor,0.460237124
TCGA.K4.A5RI.01A.11R.A28M.07,BLCA,01,tumor,0.584788019
TCGA.K4.A5RJ.01A.11R.A28M.07,BLCA,01,tumor,0.514829784
TCGA.K4.A6FZ.01A.11R.A31N.07,BLCA,01,tumor,0.469406431
TCGA.K4.A6MB.01A.11R.A31N.07,BLCA,01,tumor,0.477716357
TCGA.K4.A83P.01A.11R.A352.07,BLCA,01,tumor,0.369085598
TCGA.K4.AAQO.01A.11R.A38B.07,BLCA,01,tumor,0.482018424
TCGA.KQ.A41N.01A.11R.A33J.07,BLCA,01,tumor,0.408894382
TCGA.KQ.A41O.01A.12R.A352.07,BLCA,01,tumor,0.655085422
TCGA.KQ.A41P.01A.12R.A33J.07,BLCA,01,tumor,0.504388472
TCGA.KQ.A41Q.01A.11R.A33J.07,BLCA,01,tumor,0.679331198
TCGA.KQ.A41R.01A.21R.A352.07,BLCA,01,tumor,0.76230233
TCGA.KQ.A41S.01A.12R.A33J.07,BLCA,01,tumor,0.523894002
TCGA.LC.A66R.01A.41R.A30C.07,BLCA,01,tumor,0.605627836
TCGA.LT.A5Z6.01A.11R.A28M.07,BLCA,01,tumor,0.447560576
TCGA.LT.A8JT.01A.11R.A36F.07,BLCA,01,tumor,0.478149912
TCGA.MV.A51V.01A.11R.A26T.07,BLCA,01,tumor,0.476442131
TCGA.PQ.A6FI.01A.11R.A31N.07,BLCA,01,tumor,0.462946689
TCGA.PQ.A6FN.01A.11R.A31N.07,BLCA,01,tumor,0.588787399
TCGA.R3.A69X.01A.22R.A30C.07,BLCA,01,tumor,0.486049236
TCGA.S5.A6DX.01A.11R.A31N.07,BLCA,01,tumor,0.467968498
TCGA.S5.AA26.01A.11R.A38B.07,BLCA,01,tumor,0.698784328
TCGA.SY.A9G0.01A.12R.A38B.07,BLCA,01,tumor,0.334655917
TCGA.SY.A9G5.01A.11R.A38B.07,BLCA,01,tumor,0.4870754
TCGA.UY.A78K.01A.11R.A33J.07,BLCA,01,tumor,0.543757471
TCGA.UY.A78L.01A.12R.A33J.07,BLCA,01,tumor,0.495220119
TCGA.UY.A78M.01A.21R.A352.07,BLCA,01,tumor,0.562124007
TCGA.UY.A78N.01A.12R.A33J.07,BLCA,01,tumor,0.552377443
TCGA.UY.A78O.01A.12R.A33J.07,BLCA,01,tumor,0.515197005
TCGA.UY.A78P.01A.12R.A36F.07,BLCA,01,tumor,0.486169386
TCGA.UY.A8OB.01A.12R.A42T.07,BLCA,01,tumor,0.49838072
TCGA.UY.A8OC.01A.11R.A36F.07,BLCA,01,tumor,0.430128375
TCGA.UY.A8OD.01A.11R.A36F.07,BLCA,01,tumor,0.605386114
TCGA.UY.A9PA.01A.11R.A38B.07,BLCA,01,tumor,0.452399197
TCGA.UY.A9PB.01A.11R.A38B.07,BLCA,01,tumor,0.485822301
TCGA.UY.A9PD.01A.11R.A38B.07,BLCA,01,tumor,0.551570289
TCGA.UY.A9PE.01A.11R.A38B.07,BLCA,01,tumor,0.54561107
TCGA.UY.A9PF.01A.11R.A38B.07,BLCA,01,tumor,0.423569646
TCGA.UY.A9PH.01A.11R.A38B.07,BLCA,01,tumor,0.546603698
TCGA.XF.A8HB.01A.11R.A36F.07,BLCA,01,tumor,0.675540713
TCGA.XF.A8HC.01A.11R.A36F.07,BLCA,01,tumor,0.6645134
TCGA.XF.A8HD.01A.11R.A36F.07,BLCA,01,tumor,0.530429311
TCGA.XF.A8HE.01A.11R.A36F.07,BLCA,01,tumor,0.649132188
TCGA.XF.A8HF.01A.11R.A36F.07,BLCA,01,tumor,0.343669566
TCGA.XF.A8HG.01A.11R.A36F.07,BLCA,01,tumor,0.62371216
TCGA.XF.A8HH.01A.11R.A38B.07,BLCA,01,tumor,0.393751925
TCGA.XF.A8HI.01A.11R.A38B.07,BLCA,01,tumor,0.453910469
TCGA.XF.A9SH.01A.11R.A39I.07,BLCA,01,tumor,0.402828925
TCGA.XF.A9SI.01A.11R.A39I.07,BLCA,01,tumor,0.542147937
TCGA.XF.A9SJ.01A.11R.A39I.07,BLCA,01,tumor,0.529369717
TCGA.XF.A9SK.01A.11R.A42T.07,BLCA,01,tumor,0.380195008
TCGA.XF.A9SL.01A.11R.A39I.07,BLCA,01,tumor,0.327810557
TCGA.XF.A9SM.01A.11R.A42T.07,BLCA,01,tumor,0.567025653
TCGA.XF.A9SP.01A.11R.A39I.07,BLCA,01,tumor,0.421482164
TCGA.XF.A9ST.01A.11R.A42T.07,BLCA,01,tumor,0.937998072
TCGA.XF.A9SU.01A.31R.A39I.07,BLCA,01,tumor,0.445432657
TCGA.XF.A9SV.01A.21R.A42T.07,BLCA,01,tumor,0.357083314
TCGA.XF.A9SW.01A.11R.A42T.07,BLCA,01,tumor,0.336239781
TCGA.XF.A9SX.01A.21R.A39I.07,BLCA,01,tumor,0.4029199
TCGA.XF.A9SY.01A.21R.A42T.07,BLCA,01,tumor,0.607792117
TCGA.XF.A9SZ.01A.11R.A39I.07,BLCA,01,tumor,0.458325127
TCGA.XF.A9T0.01A.11R.A39I.07,BLCA,01,tumor,0.64888981
TCGA.XF.A9T2.01A.11R.A42T.07,BLCA,01,tumor,0.526560244
TCGA.XF.A9T3.01A.11R.A42T.07,BLCA,01,tumor,0.50528236
TCGA.XF.A9T4.01A.11R.A39I.07,BLCA,01,tumor,0.458585877
TCGA.XF.A9T5.01A.11R.A42T.07,BLCA,01,tumor,0.569850991
TCGA.XF.A9T6.01A.11R.A42T.07,BLCA,01,tumor,0.584996746
TCGA.XF.A9T8.01A.11R.A39I.07,BLCA,01,tumor,0.511717455
TCGA.XF.AAME.01A.12R.A42T.07,BLCA,01,tumor,0.314612946
TCGA.XF.AAMG.01A.11R.A42T.07,BLCA,01,tumor,0.722065726
TCGA.XF.AAMH.01A.11R.A42T.07,BLCA,01,tumor,0.536019486
TCGA.XF.AAMJ.01A.11R.A42T.07,BLCA,01,tumor,0.295525374
TCGA.XF.AAML.01A.11R.A42T.07,BLCA,01,tumor,0.628494969
TCGA.XF.AAMQ.01A.11R.A42T.07,BLCA,01,tumor,0.539823323
TCGA.XF.AAMR.01A.31R.A42T.07,BLCA,01,tumor,0.403452781
TCGA.XF.AAMT.01A.11R.A42T.07,BLCA,01,tumor,0.448492572
TCGA.XF.AAMW.01A.11R.A42T.07,BLCA,01,tumor,0.458685692
TCGA.XF.AAMX.01A.11R.A42T.07,BLCA,01,tumor,0.726198131
TCGA.XF.AAMY.01A.11R.A42T.07,BLCA,01,tumor,0.461568567
TCGA.XF.AAMZ.01A.11R.A42T.07,BLCA,01,tumor,0.585438324
TCGA.XF.AAN0.01A.11R.A42T.07,BLCA,01,tumor,0.555147498
TCGA.XF.AAN1.01A.31R.A42T.07,BLCA,01,tumor,0.523128911
TCGA.XF.AAN2.01A.11R.A42T.07,BLCA,01,tumor,0.575535485
TCGA.XF.AAN3.01A.11R.A42T.07,BLCA,01,tumor,0.378696516
TCGA.XF.AAN4.01A.11R.A42T.07,BLCA,01,tumor,0.339366971
TCGA.XF.AAN5.01A.11R.A42T.07,BLCA,01,tumor,0.532289269
TCGA.XF.AAN7.01A.11R.A42T.07,BLCA,01,tumor,0.620608366
TCGA.XF.AAN8.01A.11R.A42T.07,BLCA,01,tumor,0.170736709
TCGA.YC.A89H.01A.11R.A36F.07,BLCA,01,tumor,0.556539952
TCGA.YC.A8S6.01A.31R.A38B.07,BLCA,01,tumor,0.365203035
TCGA.YC.A9TC.01A.22R.A39I.07,BLCA,01,tumor,0.682609469
TCGA.YF.AA3L.01A.11R.A38B.07,BLCA,01,tumor,0.456980834
TCGA.YF.AA3M.01A.11R.A42T.07,BLCA,01,tumor,0.662868644
TCGA.ZF.A9R0.01A.11R.A38B.07,BLCA,01,tumor,0.534371998
TCGA.ZF.A9R1.01A.11R.A39I.07,BLCA,01,tumor,0.512742089
TCGA.ZF.A9R2.01A.11R.A39I.07,BLCA,01,tumor,0.500309363
TCGA.ZF.A9R3.01A.11R.A38B.07,BLCA,01,tumor,0.469941931
TCGA.ZF.A9R4.01A.11R.A38B.07,BLCA,01,tumor,0.638026328
TCGA.ZF.A9R5.01A.12R.A42T.07,BLCA,01,tumor,0.379859
TCGA.ZF.A9R7.01A.11R.A38B.07,BLCA,01,tumor,0.524452903
TCGA.ZF.A9R9.01A.11R.A38B.07,BLCA,01,tumor,0.302389248
TCGA.ZF.A9RC.01A.11R.A38B.07,BLCA,01,tumor,0.576799946
TCGA.ZF.A9RD.01A.11R.A42T.07,BLCA,01,tumor,0.454495627
TCGA.ZF.A9RE.01A.11R.A38B.07,BLCA,01,tumor,0.650903931
TCGA.ZF.A9RF.01A.11R.A38B.07,BLCA,01,tumor,0.594513769
TCGA.ZF.A9RL.01A.11R.A38B.07,BLCA,01,tumor,0.562751243
TCGA.ZF.A9RM.01A.11R.A38B.07,BLCA,01,tumor,0.501062841
TCGA.ZF.A9RN.01A.11R.A42T.07,BLCA,01,tumor,0.691661093
TCGA.ZF.AA4N.01A.11R.A38B.07,BLCA,01,tumor,0.603863937
TCGA.ZF.AA4R.01A.11R.A38B.07,BLCA,01,tumor,0.514645311
TCGA.ZF.AA4T.01A.11R.A38B.07,BLCA,01,tumor,0.646707222
TCGA.ZF.AA4U.01A.11R.A38B.07,BLCA,01,tumor,0.482472456
TCGA.ZF.AA4V.01A.11R.A38B.07,BLCA,01,tumor,0.971507412
TCGA.ZF.AA4W.01A.12R.A38B.07,BLCA,01,tumor,0.55009094
TCGA.ZF.AA4X.01A.11R.A38B.07,BLCA,01,tumor,0.630741463
TCGA.ZF.AA51.01A.21R.A39I.07,BLCA,01,tumor,0.552069553
TCGA.ZF.AA52.01A.12R.A39I.07,BLCA,01,tumor,0.425194768
TCGA.ZF.AA53.01A.11R.A39I.07,BLCA,01,tumor,0.409190987
TCGA.ZF.AA54.01A.11R.A39I.07,BLCA,01,tumor,0.590126881
TCGA.ZF.AA56.01A.31R.A39I.07,BLCA,01,tumor,0.48294433
TCGA.ZF.AA58.01A.12R.A42T.07,BLCA,01,tumor,0.541487472
TCGA.ZF.AA5H.01A.11R.A39I.07,BLCA,01,tumor,0.571649584
TCGA.ZF.AA5N.01A.11R.A42T.07,BLCA,01,tumor,0.580083815
TCGA.ZF.AA5P.01A.11R.A39I.07,BLCA,01,tumor,0.415339927
TCGA.A7.A0CE.11A.21R.A089.07,BRCA,11,normal,0.205512799
TCGA.A7.A0CH.11A.32R.A089.07,BRCA,11,normal,0.199726243
TCGA.A7.A13E.11A.61R.A12P.07,BRCA,11,normal,0.141789225
TCGA.A7.A13F.11A.42R.A12P.07,BRCA,11,normal,0.226316262
TCGA.AC.A23H.11A.12R.A157.07,BRCA,11,normal,0.182091354
TCGA.AC.A2FB.11A.13R.A17B.07,BRCA,11,normal,0.202825421
TCGA.AC.A2FF.11A.13R.A17B.07,BRCA,11,normal,0.288951284
TCGA.AC.A2FM.11B.32R.A19W.07,BRCA,11,normal,0.149360638
TCGA.BH.A0AU.11A.11R.A12P.07,BRCA,11,normal,0.235214271
TCGA.BH.A0AY.11A.23R.A089.07,BRCA,11,normal,0.165834605
TCGA.BH.A0AZ.11A.22R.A12P.07,BRCA,11,normal,0.294987632
TCGA.BH.A0B3.11B.21R.A089.07,BRCA,11,normal,0.196135633
TCGA.BH.A0B7.11A.34R.A115.07,BRCA,11,normal,0.364297821
TCGA.BH.A0BA.11A.22R.A19E.07,BRCA,11,normal,0.227483644
TCGA.BH.A0BC.11A.22R.A089.07,BRCA,11,normal,0.201304338
TCGA.BH.A0BJ.11A.23R.A089.07,BRCA,11,normal,0.299396284
TCGA.BH.A0BM.11A.12R.A089.07,BRCA,11,normal,0.207782694
TCGA.BH.A0BQ.11A.33R.A115.07,BRCA,11,normal,0.323319467
TCGA.BH.A0BS.11A.11R.A12P.07,BRCA,11,normal,0.309062645
TCGA.BH.A0BT.11A.21R.A12P.07,BRCA,11,normal,0.220377292
TCGA.BH.A0BV.11A.31R.A089.07,BRCA,11,normal,0.283248102
TCGA.BH.A0BW.11A.12R.A115.07,BRCA,11,normal,0.350448198
TCGA.BH.A0BZ.11A.61R.A12P.07,BRCA,11,normal,0.137636841
TCGA.BH.A0C0.11A.21R.A089.07,BRCA,11,normal,0.196027867
TCGA.BH.A0C3.11A.23R.A12P.07,BRCA,11,normal,0.265736398
TCGA.BH.A0DG.11A.43R.A12P.07,BRCA,11,normal,0.332159856
TCGA.BH.A0DH.11A.31R.A089.07,BRCA,11,normal,0.204254971
TCGA.BH.A0DK.11A.13R.A089.07,BRCA,11,normal,0.299949233
TCGA.BH.A0DL.11A.13R.A115.07,BRCA,11,normal,0.219931286
TCGA.BH.A0DO.11A.22R.A12D.07,BRCA,11,normal,0.267246269
TCGA.BH.A0DP.11A.12R.A089.07,BRCA,11,normal,0.246691452
TCGA.BH.A0DQ.11A.12R.A089.07,BRCA,11,normal,0.283943819
TCGA.BH.A0DT.11A.12R.A12D.07,BRCA,11,normal,0.302057299
TCGA.BH.A0DV.11A.22R.A12P.07,BRCA,11,normal,0.227645099
TCGA.BH.A0DZ.11A.22R.A089.07,BRCA,11,normal,0.311773691
TCGA.BH.A0E0.11A.13R.A089.07,BRCA,11,normal,0.245395982
TCGA.BH.A0E1.11A.13R.A089.07,BRCA,11,normal,0.318937084
TCGA.BH.A0H5.11A.62R.A115.07,BRCA,11,normal,0.308240809
TCGA.BH.A0H7.11A.13R.A089.07,BRCA,11,normal,0.290755885
TCGA.BH.A0H9.11A.22R.A466.07,BRCA,11,normal,0.202258203
TCGA.BH.A0HA.11A.31R.A12P.07,BRCA,11,normal,0.408393895
TCGA.BH.A0HK.11A.11R.A089.07,BRCA,11,normal,0.158642821
TCGA.BH.A18J.11A.31R.A12D.07,BRCA,11,normal,0.186128801
TCGA.BH.A18K.11A.13R.A12D.07,BRCA,11,normal,0.216977916
TCGA.BH.A18L.11A.42R.A12D.07,BRCA,11,normal,0.15266538
TCGA.BH.A18M.11A.33R.A12D.07,BRCA,11,normal,0.232938705
TCGA.BH.A18N.11A.43R.A12D.07,BRCA,11,normal,0.235687466
TCGA.BH.A18P.11A.43R.A12D.07,BRCA,11,normal,0.18114597
TCGA.BH.A18Q.11A.34R.A12D.07,BRCA,11,normal,0.286722339
TCGA.BH.A18R.11A.42R.A12D.07,BRCA,11,normal,0.279578382
TCGA.BH.A18S.11A.43R.A12D.07,BRCA,11,normal,0.179481066
TCGA.BH.A18U.11A.23R.A12D.07,BRCA,11,normal,0.275081122
TCGA.BH.A18V.11A.52R.A12D.07,BRCA,11,normal,0.232764348
TCGA.BH.A1EN.11A.23R.A13Q.07,BRCA,11,normal,0.208751463
TCGA.BH.A1ET.11B.23R.A137.07,BRCA,11,normal,0.240641069
TCGA.BH.A1EU.11A.23R.A137.07,BRCA,11,normal,0.248658347
TCGA.BH.A1EV.11A.24R.A137.07,BRCA,11,normal,0.242948859
TCGA.BH.A1EW.11B.33R.A137.07,BRCA,11,normal,0.315000076
TCGA.BH.A1F0.11B.23R.A137.07,BRCA,11,normal,0.182406739
TCGA.BH.A1F2.11A.32R.A13Q.07,BRCA,11,normal,0.197464072
TCGA.BH.A1F6.11B.94R.A13Q.07,BRCA,11,normal,0.160550643
TCGA.BH.A1F8.11B.21R.A13Q.07,BRCA,11,normal,0.259209626
TCGA.BH.A1FB.11A.33R.A13Q.07,BRCA,11,normal,0.201194236
TCGA.BH.A1FC.11A.32R.A13Q.07,BRCA,11,normal,0.159659379
TCGA.BH.A1FD.11B.21R.A13Q.07,BRCA,11,normal,0.178594412
TCGA.BH.A1FE.11B.14R.A13Q.07,BRCA,11,normal,0.384224129
TCGA.BH.A1FG.11B.12R.A13Q.07,BRCA,11,normal,0.244167107
TCGA.BH.A1FH.11B.42R.A13Q.07,BRCA,11,normal,0.221492308
TCGA.BH.A1FJ.11B.42R.A13Q.07,BRCA,11,normal,0.212199206
TCGA.BH.A1FM.11B.23R.A13Q.07,BRCA,11,normal,0.261440484
TCGA.BH.A1FN.11A.34R.A13Q.07,BRCA,11,normal,0.256347461
TCGA.BH.A1FR.11B.42R.A13Q.07,BRCA,11,normal,0.21170145
TCGA.BH.A1FU.11A.23R.A14D.07,BRCA,11,normal,0.210017764
TCGA.BH.A203.11A.42R.A169.07,BRCA,11,normal,0.239271315
TCGA.BH.A204.11A.53R.A157.07,BRCA,11,normal,0.160344148
TCGA.BH.A208.11A.51R.A157.07,BRCA,11,normal,0.313454641
TCGA.BH.A209.11A.42R.A157.07,BRCA,11,normal,0.249020342
TCGA.E2.A153.11A.31R.A12D.07,BRCA,11,normal,0.27545789
TCGA.E2.A15I.11A.32R.A137.07,BRCA,11,normal,0.198254778
TCGA.E2.A15K.11A.13R.A12P.07,BRCA,11,normal,0.187157855
TCGA.E2.A15M.11A.22R.A12D.07,BRCA,11,normal,0.156119295
TCGA.E2.A1BC.11A.32R.A12P.07,BRCA,11,normal,0.203251285
TCGA.E2.A1IG.11A.22R.A144.07,BRCA,11,normal,0.254113261
TCGA.E2.A1L7.11A.33R.A144.07,BRCA,11,normal,0.318830926
TCGA.E2.A1LB.11A.22R.A144.07,BRCA,11,normal,0.352894899
TCGA.E2.A1LH.11A.22R.A14D.07,BRCA,11,normal,0.262439572
TCGA.E9.A1N4.11A.33R.A14M.07,BRCA,11,normal,0.36816506
TCGA.E9.A1N5.11A.41R.A14D.07,BRCA,11,normal,0.423906228
TCGA.E9.A1N6.11A.32R.A144.07,BRCA,11,normal,0.301583758
TCGA.E9.A1N9.11A.71R.A14D.07,BRCA,11,normal,0.263897514
TCGA.E9.A1NA.11A.33R.A144.07,BRCA,11,normal,0.151543551
TCGA.E9.A1ND.11A.43R.A144.07,BRCA,11,normal,0.23429764
TCGA.E9.A1NG.11A.52R.A14M.07,BRCA,11,normal,0.226511304
TCGA.E9.A1R7.11A.42R.A14M.07,BRCA,11,normal,0.155633489
TCGA.E9.A1RB.11A.33R.A157.07,BRCA,11,normal,0.260161035
TCGA.E9.A1RD.11A.33R.A157.07,BRCA,11,normal,0.168568271
TCGA.E9.A1RH.11A.34R.A169.07,BRCA,11,normal,0.174659338
TCGA.GI.A2C9.11A.22R.A21T.07,BRCA,11,normal,0.227609629
TCGA.3C.AAAU.01A.11R.A41B.07,BRCA,01,tumor,0.475640003
TCGA.3C.AALI.01A.11R.A41B.07,BRCA,01,tumor,0.50325781
TCGA.3C.AALJ.01A.31R.A41B.07,BRCA,01,tumor,0.447118925
TCGA.3C.AALK.01A.11R.A41B.07,BRCA,01,tumor,0.354122369
TCGA.4H.AAAK.01A.12R.A41B.07,BRCA,01,tumor,0.387452546
TCGA.5L.AAT0.01A.12R.A41B.07,BRCA,01,tumor,0.338707658
TCGA.5T.A9QA.01A.11R.A41B.07,BRCA,01,tumor,0.545659826
TCGA.A1.A0SB.01A.11R.A144.07,BRCA,01,tumor,0.454391182
TCGA.A1.A0SD.01A.11R.A115.07,BRCA,01,tumor,0.343551039
TCGA.A1.A0SE.01A.11R.A084.07,BRCA,01,tumor,0.362855726
TCGA.A1.A0SF.01A.11R.A144.07,BRCA,01,tumor,0.402196753
TCGA.A1.A0SG.01A.11R.A144.07,BRCA,01,tumor,0.399459233
TCGA.A1.A0SH.01A.11R.A084.07,BRCA,01,tumor,0.240158847
TCGA.A1.A0SI.01A.11R.A144.07,BRCA,01,tumor,0.443215194
TCGA.A1.A0SJ.01A.11R.A084.07,BRCA,01,tumor,0.443629387
TCGA.A1.A0SK.01A.12R.A084.07,BRCA,01,tumor,0.880356418
TCGA.A1.A0SM.01A.11R.A084.07,BRCA,01,tumor,0.385049114
TCGA.A1.A0SN.01A.11R.A144.07,BRCA,01,tumor,0.640573474
TCGA.A1.A0SO.01A.22R.A084.07,BRCA,01,tumor,0.785999135
TCGA.A1.A0SP.01A.11R.A084.07,BRCA,01,tumor,0.595747855
TCGA.A1.A0SQ.01A.21R.A144.07,BRCA,01,tumor,0.44734129
TCGA.A2.A04N.01A.11R.A115.07,BRCA,01,tumor,0.41115964
TCGA.A2.A04P.01A.31R.A034.07,BRCA,01,tumor,0.382280613
TCGA.A2.A04Q.01A.21R.A034.07,BRCA,01,tumor,0.411726869
TCGA.A2.A04R.01A.41R.A109.07,BRCA,01,tumor,0.589093773
TCGA.A2.A04T.01A.21R.A034.07,BRCA,01,tumor,0.594345153
TCGA.A2.A04U.01A.11R.A115.07,BRCA,01,tumor,0.501774057
TCGA.A2.A04V.01A.21R.A034.07,BRCA,01,tumor,0.47255078
TCGA.A2.A04W.01A.31R.A115.07,BRCA,01,tumor,0.238442305
TCGA.A2.A04X.01A.21R.A034.07,BRCA,01,tumor,0.435550086
TCGA.A2.A04Y.01A.21R.A034.07,BRCA,01,tumor,0.370247582
TCGA.A2.A0CK.01A.11R.A22K.07,BRCA,01,tumor,0.373563691
TCGA.A2.A0CL.01A.11R.A115.07,BRCA,01,tumor,0.394906639
TCGA.A2.A0CM.01A.31R.A034.07,BRCA,01,tumor,0.453925372
TCGA.A2.A0CO.01A.13R.A22K.07,BRCA,01,tumor,0.237709637
TCGA.A2.A0CP.01A.11R.A034.07,BRCA,01,tumor,0.264711607
TCGA.A2.A0CQ.01A.21R.A034.07,BRCA,01,tumor,0.355442186
TCGA.A2.A0CR.01A.11R.A22K.07,BRCA,01,tumor,0.259194002
TCGA.A2.A0CS.01A.11R.A115.07,BRCA,01,tumor,0.339515974
TCGA.A2.A0CT.01A.31R.A056.07,BRCA,01,tumor,0.480920505
TCGA.A2.A0CU.01A.12R.A034.07,BRCA,01,tumor,0.363483747
TCGA.A2.A0CV.01A.31R.A115.07,BRCA,01,tumor,0.30493092
TCGA.A2.A0CW.01A.21R.A115.07,BRCA,01,tumor,0.633827699
TCGA.A2.A0CX.01A.21R.A00Z.07,BRCA,01,tumor,0.442034254
TCGA.A2.A0CY.01A.12R.A034.07,BRCA,01,tumor,0.644040913
TCGA.A2.A0CZ.01A.11R.A034.07,BRCA,01,tumor,0.161800625
TCGA.A2.A0D0.01A.11R.A00Z.07,BRCA,01,tumor,0.604150672
TCGA.A2.A0D1.01A.11R.A034.07,BRCA,01,tumor,0.528115897
TCGA.A2.A0D2.01A.21R.A034.07,BRCA,01,tumor,0.671800605
TCGA.A2.A0D3.01A.11R.A115.07,BRCA,01,tumor,0.364978836
TCGA.A2.A0D4.01A.11R.A00Z.07,BRCA,01,tumor,0.520198962
TCGA.A2.A0EM.01A.11R.A034.07,BRCA,01,tumor,0.381324935
TCGA.A2.A0EN.01A.13R.A084.07,BRCA,01,tumor,0.287811524
TCGA.A2.A0EO.01A.11R.A034.07,BRCA,01,tumor,0.291305022
TCGA.A2.A0EP.01A.52R.A22U.07,BRCA,01,tumor,0.301812202
TCGA.A2.A0EQ.01A.11R.A034.07,BRCA,01,tumor,0.504022632
TCGA.A2.A0ER.01A.21R.A034.07,BRCA,01,tumor,0.493533818
TCGA.A2.A0ES.01A.11R.A115.07,BRCA,01,tumor,0.255548744
TCGA.A2.A0ET.01A.31R.A034.07,BRCA,01,tumor,0.466753589
TCGA.A2.A0EU.01A.22R.A056.07,BRCA,01,tumor,0.459267691
TCGA.A2.A0EV.01A.11R.A034.07,BRCA,01,tumor,0.41899035
TCGA.A2.A0EW.01A.21R.A115.07,BRCA,01,tumor,0.287215514
